Fecha;Grupo;Producto;Fuente;Precio_por_kilogramo
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Santa Marta (Magdalena);5100
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Sincelejo, Nuevo Mercado;4092
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Tuluá (Valle del Cauca);5531
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Valledupar, Mercado Nuevo;4606
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Villavicencio, CAV;5269
1/05/2019;PROCESADOS;Arveja enlatada;Barranquilla, Barranquillita;6003
1/05/2019;PROCESADOS;Arveja enlatada;Medellín, Central Mayorista de Antioquia;6690
1/05/2019;PROCESADOS;Arveja enlatada;"Medellín, Plaza Minorista ""José María Villa""";9306
1/05/2019;PROCESADOS;Arveja enlatada;Santa Marta (Magdalena);6280
1/05/2019;PROCESADOS;Arveja enlatada;Valledupar, Mercado Nuevo;8222
1/05/2019;PROCESADOS;Avena en hojuelas;Armenia, Mercar;7467
1/05/2019;PROCESADOS;Avena en hojuelas;Barranquilla, Barranquillita;7241
1/05/2019;PROCESADOS;Avena en hojuelas;Barranquilla, Granabastos;7483
1/05/2019;PROCESADOS;Avena en hojuelas;Bogotá, D.C., Corabastos;7418
1/05/2019;PROCESADOS;Avena en hojuelas;Bogotá, D.C., Paloquemao;7649
1/05/2019;PROCESADOS;Avena en hojuelas;Bogotá, D.C., Plaza España;7419
1/05/2019;PROCESADOS;Avena en hojuelas;Bucaramanga, Centroabastos;7000
1/05/2019;PROCESADOS;Avena en hojuelas;Bucaramanga, Mercados del centro;6981
1/05/2019;PROCESADOS;Avena en hojuelas;Cali, La Floresta;7350
1/05/2019;PROCESADOS;Avena en hojuelas;Cali, Santa Helena;7330
1/05/2019;PROCESADOS;Avena en hojuelas;Cali, Siloé;7375
1/05/2019;PROCESADOS;Avena en hojuelas;Cartagena, Bazurto;6937
1/05/2019;PROCESADOS;Avena en hojuelas;Cartago (Valle del Cauca);7411
1/05/2019;PROCESADOS;Avena en hojuelas;Cúcuta, Cenabastos;7116
1/05/2019;PROCESADOS;Avena en hojuelas;Cúcuta, La Nueva Sexta;7044
1/05/2019;PROCESADOS;Avena en hojuelas;Ibagué, Plaza La 21;7448
1/05/2019;PROCESADOS;Avena en hojuelas;Neiva, Surabastos;7590
1/05/2019;PROCESADOS;Avena en hojuelas;Palmira (Valle del Cauca);7500
1/05/2019;PROCESADOS;Avena en hojuelas;Pamplona (Norte de Santander);6606
1/05/2019;PROCESADOS;Avena en hojuelas;Popayán, Plaza de mercado del barrio Bolívar;6352
1/05/2019;PROCESADOS;Avena en hojuelas;Santa Marta (Magdalena);7177
1/05/2019;PROCESADOS;Avena en hojuelas;Sincelejo, Nuevo Mercado;7019
1/05/2019;PROCESADOS;Avena en hojuelas;Tuluá (Valle del Cauca);7276
1/05/2019;PROCESADOS;Avena en hojuelas;Valledupar, Mercado Nuevo;5361
1/05/2019;PROCESADOS;Avena en hojuelas;Villavicencio, CAV;7290
1/05/2019;PROCESADOS;Avena molida;Barranquilla, Barranquillita;7241
1/05/2019;PROCESADOS;Avena molida;Barranquilla, Granabastos;7186
1/05/2019;PROCESADOS;Avena molida;Bogotá, D.C., Corabastos;7418
1/05/2019;PROCESADOS;Avena molida;Bogotá, D.C., Paloquemao;7649
1/05/2019;PROCESADOS;Avena molida;Bogotá, D.C., Plaza España;7419
1/05/2019;PROCESADOS;Avena molida;Cali, La Floresta;7604
1/05/2019;PROCESADOS;Avena molida;Cali, Santa Helena;7425
1/05/2019;PROCESADOS;Avena molida;Cali, Siloé;7513
1/05/2019;PROCESADOS;Avena molida;Ibagué, Plaza La 21;7425
1/05/2019;PROCESADOS;Avena molida;Neiva, Surabastos;7586
1/05/2019;PROCESADOS;Avena molida;Palmira (Valle del Cauca);7534
1/05/2019;PROCESADOS;Avena molida;Popayán, Plaza de mercado del barrio Bolívar;6443
1/05/2019;PROCESADOS;Avena molida;Sincelejo, Nuevo Mercado;7001
1/05/2019;PROCESADOS;Avena molida;Tuluá (Valle del Cauca);7276
1/05/2019;PROCESADOS;Avena molida;Valledupar, Mercado Nuevo;6667
1/05/2019;PROCESADOS;Avena molida;Villavicencio, CAV;7290
1/05/2019;PROCESADOS;Azúcar morena;Bogotá, D.C., Corabastos;2521
1/05/2019;PROCESADOS;Azúcar morena;Bogotá, D.C., Plaza España;2344
1/05/2019;PROCESADOS;Azúcar morena;Cali, La Floresta;2313
1/05/2019;PROCESADOS;Azúcar morena;Cali, Santa Helena;2250
1/05/2019;PROCESADOS;Azúcar morena;Cali, Siloé;2290
1/05/2019;PROCESADOS;Azúcar morena;Cartago (Valle del Cauca);2824
1/05/2019;PROCESADOS;Azúcar morena;Ibagué, Plaza La 21;2632
1/05/2019;PROCESADOS;Azúcar morena;Medellín, Central Mayorista de Antioquia;2525
1/05/2019;PROCESADOS;Azúcar morena;"Medellín, Plaza Minorista ""José María Villa""";2840
1/05/2019;PROCESADOS;Azúcar morena;Pamplona (Norte de Santander);2852
1/05/2019;PROCESADOS;Azúcar morena;Pasto, El Potrerillo;2576
1/05/2019;PROCESADOS;Azúcar morena;Tuluá (Valle del Cauca);2674
1/05/2019;PROCESADOS;Azúcar morena;Villavicencio, CAV;2929
1/05/2019;PROCESADOS;Azúcar refinada;Barranquilla, Barranquillita;2567
1/05/2019;PROCESADOS;Azúcar refinada;Barranquilla, Granabastos;2383
1/05/2019;PROCESADOS;Azúcar refinada;Bogotá, D.C., Plaza Las Flores;2549
1/05/2019;PROCESADOS;Azúcar refinada;Bucaramanga, Centroabastos;2869
1/05/2019;PROCESADOS;Azúcar refinada;Bucaramanga, Mercados del centro;2818
1/05/2019;PROCESADOS;Azúcar refinada;Cartagena, Bazurto;2564
1/05/2019;PROCESADOS;Azúcar refinada;Cúcuta, Cenabastos;2552
1/05/2019;PROCESADOS;Azúcar refinada;Ibagué, Plaza La 21;2585
1/05/2019;PROCESADOS;Azúcar refinada;Medellín, Central Mayorista de Antioquia;2523
1/05/2019;PROCESADOS;Azúcar refinada;Montería, Mercado del Sur;2356
1/05/2019;PROCESADOS;Azúcar refinada;Neiva, Surabastos;2482
1/05/2019;PROCESADOS;Azúcar refinada;Pamplona (Norte de Santander);2447
1/05/2019;PROCESADOS;Azúcar refinada;Pasto, El Potrerillo;2072
1/05/2019;PROCESADOS;Azúcar refinada;Santa Marta (Magdalena);2464
1/05/2019;PROCESADOS;Azúcar refinada;Sincelejo, Nuevo Mercado;2516
1/05/2019;PROCESADOS;Azúcar refinada;Valledupar, Mercado Nuevo;2587
1/05/2019;PROCESADOS;Azúcar refinada;Villavicencio, CAV;2866
1/05/2019;PROCESADOS;Azúcar sulfitada;Armenia, Mercar;2160
1/05/2019;PROCESADOS;Azúcar sulfitada;Barranquilla, Barranquillita;2407
1/05/2019;PROCESADOS;Azúcar sulfitada;Barranquilla, Granabastos;2370
1/05/2019;PROCESADOS;Azúcar sulfitada;Bogotá, D.C., Corabastos;2423
1/05/2019;PROCESADOS;Azúcar sulfitada;Bogotá, D.C., Paloquemao;2643
1/05/2019;PROCESADOS;Azúcar sulfitada;Bogotá, D.C., Plaza España;2491
1/05/2019;PROCESADOS;Azúcar sulfitada;Bucaramanga, Centroabastos;2555
1/05/2019;PROCESADOS;Azúcar sulfitada;Bucaramanga, Mercados del centro;2584
1/05/2019;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);2450
1/05/2019;PROCESADOS;Azúcar sulfitada;Cali, La Floresta;2073
1/05/2019;PROCESADOS;Azúcar sulfitada;Cali, Santa Helena;2070
1/05/2019;PROCESADOS;Azúcar sulfitada;Cali, Siloé;2068
1/05/2019;PROCESADOS;Azúcar sulfitada;Cartagena, Bazurto;2314
1/05/2019;PROCESADOS;Azúcar sulfitada;Cartago (Valle del Cauca);2490
1/05/2019;PROCESADOS;Azúcar sulfitada;Ibagué, Plaza La 21;2489
1/05/2019;PROCESADOS;Azúcar sulfitada;Manizales, Centro Galerías;2443
1/05/2019;PROCESADOS;Azúcar sulfitada;Medellín, Central Mayorista de Antioquia;2259
1/05/2019;PROCESADOS;Azúcar sulfitada;Palmira (Valle del Cauca);2391
1/05/2019;PROCESADOS;Azúcar sulfitada;Popayán, Plaza de mercado del barrio Bolívar;1926
1/05/2019;PROCESADOS;Azúcar sulfitada;Santa Marta (Magdalena);2306
1/05/2019;PROCESADOS;Azúcar sulfitada;Sincelejo, Nuevo Mercado;2308
1/05/2019;PROCESADOS;Azúcar sulfitada;Tuluá (Valle del Cauca);2381
1/05/2019;PROCESADOS;Azúcar sulfitada;Valledupar, Mercado Nuevo;2409
1/05/2019;PROCESADOS;Azúcar sulfitada;Villavicencio, CAV;2527
1/05/2019;PROCESADOS;Bocadillo veleño;Bogotá, D.C., Corabastos;240
1/05/2019;PROCESADOS;Bocadillo veleño;Bogotá, D.C., Paloquemao;264
1/05/2019;PROCESADOS;Bocadillo veleño;Villavicencio, CAV;235
1/05/2019;PROCESADOS;Café instantáneo;Barranquilla, Barranquillita;76320
1/05/2019;PROCESADOS;Café instantáneo;Barranquilla, Granabastos;76283
1/05/2019;PROCESADOS;Café instantáneo;Bogotá, D.C., Corabastos;74369
1/05/2019;PROCESADOS;Café instantáneo;Bogotá, D.C., Plaza España;76356
1/05/2019;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);87293
1/05/2019;PROCESADOS;Café instantáneo;Cali, La Floresta;93944
1/05/2019;PROCESADOS;Café instantáneo;Cali, Santa Helena;90512
1/05/2019;PROCESADOS;Café instantáneo;Cali, Siloé;93063
1/05/2019;PROCESADOS;Café instantáneo;Cartagena, Bazurto;73088
1/05/2019;PROCESADOS;Café instantáneo;Cartago (Valle del Cauca);72958
1/05/2019;PROCESADOS;Café instantáneo;Cúcuta, Cenabastos;75507
1/05/2019;PROCESADOS;Café instantáneo;Florencia (Caquetá);73039
1/05/2019;PROCESADOS;Café instantáneo;Medellín, Central Mayorista de Antioquia;82320
1/05/2019;PROCESADOS;Café instantáneo;"Medellín, Plaza Minorista ""José María Villa""";86275
1/05/2019;PROCESADOS;Café instantáneo;Neiva, Surabastos;69493
1/05/2019;PROCESADOS;Café instantáneo;Palmira (Valle del Cauca);88297
1/05/2019;PROCESADOS;Café instantáneo;Pamplona (Norte de Santander);69477
1/05/2019;PROCESADOS;Café instantáneo;Pasto, El Potrerillo;83007
1/05/2019;PROCESADOS;Café instantáneo;Popayán, Plaza de mercado del barrio Bolívar;84863
1/05/2019;PROCESADOS;Café instantáneo;Santa Marta (Magdalena);76368
1/05/2019;PROCESADOS;Café instantáneo;Sincelejo, Nuevo Mercado;75691
1/05/2019;PROCESADOS;Café instantáneo;Tuluá (Valle del Cauca);87190
1/05/2019;PROCESADOS;Café instantáneo;Valledupar, Mercado Nuevo;67647
1/05/2019;PROCESADOS;Café molido;Armenia, Mercar;16647
1/05/2019;PROCESADOS;Café molido;Barranquilla, Barranquillita;16428
1/05/2019;PROCESADOS;Café molido;Barranquilla, Granabastos;16283
1/05/2019;PROCESADOS;Café molido;Bogotá, D.C., Corabastos;15503
1/05/2019;PROCESADOS;Café molido;Bogotá, D.C., Paloquemao;15492
1/05/2019;PROCESADOS;Café molido;Bogotá, D.C., Plaza España;15361
1/05/2019;PROCESADOS;Café molido;Bucaramanga, Centroabastos;16297
1/05/2019;PROCESADOS;Café molido;Bucaramanga, Mercados del centro;16569
1/05/2019;PROCESADOS;Café molido;Cali, La Floresta;15237
1/05/2019;PROCESADOS;Café molido;Cali, Santa Helena;15133
1/05/2019;PROCESADOS;Café molido;Cali, Siloé;15400
1/05/2019;PROCESADOS;Café molido;Cartagena, Bazurto;15721
1/05/2019;PROCESADOS;Café molido;Cartago (Valle del Cauca);14901
1/05/2019;PROCESADOS;Café molido;Cúcuta, Cenabastos;16567
1/05/2019;PROCESADOS;Café molido;Florencia (Caquetá);16760
1/05/2019;PROCESADOS;Café molido;Ibagué, Plaza La 21;17488
1/05/2019;PROCESADOS;Café molido;Manizales, Centro Galerías;15200
1/05/2019;PROCESADOS;Café molido;Medellín, Central Mayorista de Antioquia;15452
1/05/2019;PROCESADOS;Café molido;Montería, Mercado del Sur;17006
1/05/2019;PROCESADOS;Café molido;Neiva, Surabastos;16617
1/05/2019;PROCESADOS;Café molido;Palmira (Valle del Cauca);14933
1/05/2019;PROCESADOS;Café molido;Popayán, Plaza de mercado del barrio Bolívar;15181
1/05/2019;PROCESADOS;Café molido;Santa Marta (Magdalena);17150
1/05/2019;PROCESADOS;Café molido;Sincelejo, Nuevo Mercado;17950
1/05/2019;PROCESADOS;Café molido;Tuluá (Valle del Cauca);14886
1/05/2019;PROCESADOS;Café molido;Valledupar, Mercado Nuevo;16244
1/05/2019;PROCESADOS;Café molido;Villavicencio, CAV;15214
1/05/2019;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);21949
1/05/2019;PROCESADOS;Chocolate amargo;Cali, La Floresta;21900
1/05/2019;PROCESADOS;Chocolate amargo;Cali, Santa Helena;21833
1/05/2019;PROCESADOS;Chocolate amargo;Cali, Siloé;22200
1/05/2019;PROCESADOS;Chocolate amargo;Cartago (Valle del Cauca);21267
1/05/2019;PROCESADOS;Chocolate amargo;Ibagué, Plaza La 21;23519
1/05/2019;PROCESADOS;Chocolate amargo;Manizales, Centro Galerías;21800
1/05/2019;PROCESADOS;Chocolate amargo;Medellín, Central Mayorista de Antioquia;20963
1/05/2019;PROCESADOS;Chocolate amargo;"Medellín, Plaza Minorista ""José María Villa""";21500
1/05/2019;PROCESADOS;Chocolate amargo;Palmira (Valle del Cauca);21800
1/05/2019;PROCESADOS;Chocolate amargo;Pasto, El Potrerillo;21400
1/05/2019;PROCESADOS;Chocolate amargo;Popayán, Plaza de mercado del barrio Bolívar;21554
1/05/2019;PROCESADOS;Chocolate amargo;Tuluá (Valle del Cauca);21267
1/05/2019;PROCESADOS;Chocolate dulce;Barranquilla, Barranquillita;13595
1/05/2019;PROCESADOS;Chocolate dulce;Barranquilla, Granabastos;13875
1/05/2019;PROCESADOS;Chocolate dulce;Bogotá, D.C., Corabastos;9946
1/05/2019;PROCESADOS;Chocolate dulce;Bogotá, D.C., Plaza España;10143
1/05/2019;PROCESADOS;Chocolate dulce;Bucaramanga, Centroabastos;9684
1/05/2019;PROCESADOS;Chocolate dulce;Bucaramanga, Mercados del centro;9618
1/05/2019;PROCESADOS;Chocolate dulce;Cartagena, Bazurto;13235
1/05/2019;PROCESADOS;Chocolate dulce;Cúcuta, Cenabastos;10915
1/05/2019;PROCESADOS;Chocolate dulce;Cúcuta, La Nueva Sexta;10795
1/05/2019;PROCESADOS;Chocolate dulce;Florencia (Caquetá);10104
1/05/2019;PROCESADOS;Chocolate dulce;Ibagué, Plaza La 21;10575
1/05/2019;PROCESADOS;Chocolate dulce;Montería, Mercado del Sur;13613
1/05/2019;PROCESADOS;Chocolate dulce;Neiva, Surabastos;10556
1/05/2019;PROCESADOS;Chocolate dulce;Pamplona (Norte de Santander);10331
1/05/2019;PROCESADOS;Chocolate dulce;Santa Marta (Magdalena);10875
1/05/2019;PROCESADOS;Chocolate dulce;Sincelejo, Nuevo Mercado;13720
1/05/2019;PROCESADOS;Chocolate dulce;Valledupar, Mercado Nuevo;11333
1/05/2019;PROCESADOS;Chocolate dulce;Villavicencio, CAV;10390
1/05/2019;PROCESADOS;Chocolate instantáneo;Medellín, Central Mayorista de Antioquia;19545
1/05/2019;PROCESADOS;Color (bolsita);Ibagué, Plaza La 21;24750
1/05/2019;PROCESADOS;Color (bolsita);Medellín, Central Mayorista de Antioquia;17351
1/05/2019;PROCESADOS;Color (bolsita);"Medellín, Plaza Minorista ""José María Villa""";17411
1/05/2019;PROCESADOS;Color (bolsita);Neiva, Surabastos;15746
1/05/2019;PROCESADOS;Fécula de maíz;Armenia, Mercar;18405
1/05/2019;PROCESADOS;Fécula de maíz;Barranquilla, Barranquillita;18966
1/05/2019;PROCESADOS;Fécula de maíz;Barranquilla, Granabastos;18145
1/05/2019;PROCESADOS;Fécula de maíz;Bogotá, D.C., Corabastos;16508
1/05/2019;PROCESADOS;Fécula de maíz;Bucaramanga, Centroabastos;17234
1/05/2019;PROCESADOS;Fécula de maíz;Bucaramanga, Mercados del centro;17961
1/05/2019;PROCESADOS;Fécula de maíz;Cartagena, Bazurto;17174
1/05/2019;PROCESADOS;Fécula de maíz;Cúcuta, Cenabastos;18815
1/05/2019;PROCESADOS;Fécula de maíz;Cúcuta, La Nueva Sexta;18755
1/05/2019;PROCESADOS;Fécula de maíz;Montería, Mercado del Sur;13553
1/05/2019;PROCESADOS;Fécula de maíz;Neiva, Surabastos;17979
1/05/2019;PROCESADOS;Fécula de maíz;Pasto, El Potrerillo;15197
1/05/2019;PROCESADOS;Fécula de maíz;Popayán, Plaza de mercado del barrio Bolívar;16105
1/05/2019;PROCESADOS;Fécula de maíz;Santa Marta (Magdalena);19597
1/05/2019;PROCESADOS;Fécula de maíz;Villavicencio, CAV;17497
1/05/2019;PROCESADOS;Fríjol enlatado;Medellín, Central Mayorista de Antioquia;9267
1/05/2019;PROCESADOS;Fríjol enlatado;"Medellín, Plaza Minorista ""José María Villa""";9626
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Barranquilla, Barranquillita;11228
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Barranquilla, Granabastos;12296
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Bogotá, D.C., Plaza España;11463
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Bucaramanga, Centroabastos;14170
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Bucaramanga, Mercados del centro;12402
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Cartagena, Bazurto;9622
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Cúcuta, Cenabastos;12725
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Ibagué, Plaza La 21;10104
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Pamplona (Norte de Santander);12042
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Santa Marta (Magdalena);10040
1/05/2019;PROCESADOS;Galletas dulces redondas con crema;Sincelejo, Nuevo Mercado;9524
1/05/2019;PROCESADOS;Galletas saladas;Armenia, Mercar;11431
1/05/2019;PROCESADOS;Galletas saladas;Barranquilla, Barranquillita;11300
1/05/2019;PROCESADOS;Galletas saladas;Barranquilla, Granabastos;11385
1/05/2019;PROCESADOS;Galletas saladas;Bogotá, D.C., Corabastos;9274
1/05/2019;PROCESADOS;Galletas saladas;Bogotá, D.C., Paloquemao;9650
1/05/2019;PROCESADOS;Galletas saladas;Bogotá, D.C., Plaza España;9543
1/05/2019;PROCESADOS;Galletas saladas;Bucaramanga, Centroabastos;9971
1/05/2019;PROCESADOS;Galletas saladas;Bucaramanga, Mercados del centro;11050
1/05/2019;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca);10338
1/05/2019;PROCESADOS;Galletas saladas;Cali, La Floresta;10768
1/05/2019;PROCESADOS;Galletas saladas;Cali, Santa Helena;10712
1/05/2019;PROCESADOS;Galletas saladas;Cali, Siloé;10903
1/05/2019;PROCESADOS;Galletas saladas;Cartagena, Bazurto;7860
1/05/2019;PROCESADOS;Galletas saladas;Cartago (Valle del Cauca);10497
1/05/2019;PROCESADOS;Galletas saladas;Cúcuta, Cenabastos;11111
1/05/2019;PROCESADOS;Galletas saladas;Florencia (Caquetá);10667
1/05/2019;PROCESADOS;Galletas saladas;Ibagué, Plaza La 21;9655
1/05/2019;PROCESADOS;Galletas saladas;Manizales, Centro Galerías;10981
1/05/2019;PROCESADOS;Galletas saladas;Medellín, Central Mayorista de Antioquia;9191
1/05/2019;PROCESADOS;Galletas saladas;"Medellín, Plaza Minorista ""José María Villa""";10086
1/05/2019;PROCESADOS;Galletas saladas;Neiva, Surabastos;11139
1/05/2019;PROCESADOS;Galletas saladas;Palmira (Valle del Cauca);11244
1/05/2019;PROCESADOS;Galletas saladas;Pamplona (Norte de Santander);10815
1/05/2019;PROCESADOS;Galletas saladas;Pasto, El Potrerillo;10450
1/05/2019;PROCESADOS;Galletas saladas;Pereira, Mercasa;9357
1/05/2019;PROCESADOS;Galletas saladas;Popayán, Plaza de mercado del barrio Bolívar;10519
1/05/2019;PROCESADOS;Galletas saladas;Santa Marta (Magdalena);10536
1/05/2019;PROCESADOS;Galletas saladas;Tuluá (Valle del Cauca);10225
1/05/2019;PROCESADOS;Galletas saladas;Valledupar, Mercado Nuevo;10880
1/05/2019;PROCESADOS;Galletas saladas;Villavicencio, CAV;10841
1/05/2019;PROCESADOS;Gelatina;Barranquilla, Barranquillita;22862
1/05/2019;PROCESADOS;Gelatina;Barranquilla, Granabastos;21948
1/05/2019;PROCESADOS;Gelatina;Bogotá, D.C., Corabastos;20987
1/05/2019;PROCESADOS;Gelatina;Bogotá, D.C., Plaza España;21468
1/05/2019;PROCESADOS;Gelatina;Bucaramanga, Centroabastos;21762
1/05/2019;PROCESADOS;Gelatina;Bucaramanga, Mercados del centro;22383
1/05/2019;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca);21980
1/05/2019;PROCESADOS;Gelatina;Cali, La Floresta;23997
1/05/2019;PROCESADOS;Gelatina;Cali, Santa Helena;23333
1/05/2019;PROCESADOS;Gelatina;Cali, Siloé;24023
1/05/2019;PROCESADOS;Gelatina;Cartagena, Bazurto;24089
1/05/2019;PROCESADOS;Gelatina;Cartago (Valle del Cauca);21771
1/05/2019;PROCESADOS;Gelatina;Cúcuta, Cenabastos;22118
1/05/2019;PROCESADOS;Gelatina;Cúcuta, La Nueva Sexta;20903
1/05/2019;PROCESADOS;Gelatina;Ibagué, Plaza La 21;22070
1/05/2019;PROCESADOS;Gelatina;Manizales, Centro Galerías;23135
1/05/2019;PROCESADOS;Gelatina;Medellín, Central Mayorista de Antioquia;22026
1/05/2019;PROCESADOS;Gelatina;Neiva, Surabastos;25540
1/05/2019;PROCESADOS;Gelatina;Palmira (Valle del Cauca);25742
1/05/2019;PROCESADOS;Gelatina;Pamplona (Norte de Santander);20313
1/05/2019;PROCESADOS;Gelatina;Pasto, El Potrerillo;21354
1/05/2019;PROCESADOS;Gelatina;Pereira, Mercasa;23391
1/05/2019;PROCESADOS;Gelatina;Popayán, Plaza de mercado del barrio Bolívar;27024
1/05/2019;PROCESADOS;Gelatina;Santa Marta (Magdalena);24292
1/05/2019;PROCESADOS;Gelatina;Tuluá (Valle del Cauca);20972
1/05/2019;PROCESADOS;Gelatina;Valledupar, Mercado Nuevo;21840
1/05/2019;PROCESADOS;Harina de trigo;Armenia, Mercar;1966
1/05/2019;PROCESADOS;Harina de trigo;Barranquilla, Barranquillita;1335
1/05/2019;PROCESADOS;Harina de trigo;Barranquilla, Granabastos;1339
1/05/2019;PROCESADOS;Harina de trigo;Bogotá, D.C., Corabastos;1811
1/05/2019;PROCESADOS;Harina de trigo;Bogotá, D.C., Paloquemao;1827
1/05/2019;PROCESADOS;Harina de trigo;Bogotá, D.C., Plaza España;1831
1/05/2019;PROCESADOS;Harina de trigo;Bucaramanga, Centroabastos;2153
1/05/2019;PROCESADOS;Harina de trigo;Bucaramanga, Mercados del centro;2326
1/05/2019;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1646
1/05/2019;PROCESADOS;Harina de trigo;Cali, La Floresta;3067
