Fecha;Grupo;Producto;Fuente;Precio
1/06/2018;CARNES;Alas de pollo sin costillar;Arauca (Arauca);5763
1/06/2018;CARNES;Alas de pollo sin costillar;Armenia, Mercar;5767
1/06/2018;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Corabastos;6217
1/06/2018;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Frigorífico Ble Ltda.;6760
1/06/2018;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Frigorífico Guadalupe;6133
1/06/2018;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Paloquemao;7042
1/06/2018;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Plaza Las Flores;5675
1/06/2018;CARNES;Alas de pollo sin costillar;Bucaramanga, Frigoríficos;6300
1/06/2018;CARNES;Alas de pollo sin costillar;Cúcuta, Cenabastos;4737
1/06/2018;CARNES;Alas de pollo sin costillar;Medellín, Central Mayorista de Antioquia;6533
1/06/2018;CARNES;Alas de pollo sin costillar;"Medellín, Plaza Minorista ""José María Villa""";5342
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Barranquilla, Barranquillita;10013
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Bogotá, D.C., Frigorífico Ble Ltda.;9125
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Bogotá, D.C., Frigorífico Guadalupe;8750
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Bogotá, D.C., Paloquemao;9375
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Bogotá, D.C., Plaza Las Flores;8854
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Cartagena, Bazurto;9388
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Cúcuta, Cenabastos;9875
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Malambo (Atlántico), Carnes y carnes;11000
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Montería, Mercado del Sur;10000
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Sincelejo, Nuevo Mercado;8000
1/06/2018;CARNES;Carne de cerdo, brazo con hueso;Valledupar, Mercado Nuevo;11667
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Barranquilla, Barranquillita;11994
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Bogotá, D.C., Frigorífico Ble Ltda.;9919
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Bogotá, D.C., Frigorífico Guadalupe;9411
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Bogotá, D.C., Paloquemao;10575
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Bogotá, D.C., Plaza Las Flores;9763
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);15000
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Cali, Santa Helena;12481
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Cartagena, Bazurto;12600
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Ibagué, Plaza La 21;10698
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Medellín, Central Mayorista de Antioquia;11750
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Montería, Mercado del Sur;12000
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Palmira (Valle del Cauca);11688
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Pasto, El Potrerillo;13833
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Pereira, La 41;12625
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Popayán, Plaza de mercado del barrio Bolívar;14707
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Sincelejo, Nuevo Mercado;11500
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Tuluá (Valle del Cauca);11250
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Valledupar, Mercado Nuevo;12667
1/06/2018;CARNES;Carne de cerdo, brazo sin hueso;Villavicencio, CAV;10156
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Bogotá, D.C., Frigorífico Ble Ltda.;10352
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Bogotá, D.C., Frigorífico Guadalupe;10088
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Bogotá, D.C., Paloquemao;10575
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Bogotá, D.C., Plaza Las Flores;9863
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Cúcuta, Cenabastos;12000
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Cúcuta, La Nueva Sexta;11208
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Ibagué, Plaza La 21;10438
1/06/2018;CARNES;Carne de cerdo, cabeza de lomo;Villavicencio, CAV;10188
1/06/2018;CARNES;Carne de cerdo, costilla;Barranquilla, Barranquillita;10025
1/06/2018;CARNES;Carne de cerdo, costilla;Bogotá, D.C., Frigorífico Ble Ltda.;11693
1/06/2018;CARNES;Carne de cerdo, costilla;Bogotá, D.C., Frigorífico Guadalupe;10292
1/06/2018;CARNES;Carne de cerdo, costilla;Bogotá, D.C., Paloquemao;11750
1/06/2018;CARNES;Carne de cerdo, costilla;Bogotá, D.C., Plaza Las Flores;10758
1/06/2018;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);13417
1/06/2018;CARNES;Carne de cerdo, costilla;Cali, Santa Helena;9425
1/06/2018;CARNES;Carne de cerdo, costilla;Cartagena, Bazurto;9400
1/06/2018;CARNES;Carne de cerdo, costilla;Cúcuta, Cenabastos;11500
1/06/2018;CARNES;Carne de cerdo, costilla;Cúcuta, La Nueva Sexta;11083
1/06/2018;CARNES;Carne de cerdo, costilla;Florencia (Caquetá);14000
1/06/2018;CARNES;Carne de cerdo, costilla;Ibagué, Plaza La 21;11706
1/06/2018;CARNES;Carne de cerdo, costilla;Malambo (Atlántico), Carnes y carnes;11980
1/06/2018;CARNES;Carne de cerdo, costilla;Manizales, Centro Galerías;12000
1/06/2018;CARNES;Carne de cerdo, costilla;Medellín, Central Mayorista de Antioquia;14233
1/06/2018;CARNES;Carne de cerdo, costilla;"Medellín, Plaza Minorista ""José María Villa""";14041
1/06/2018;CARNES;Carne de cerdo, costilla;Montería, Mercado del Sur;10167
1/06/2018;CARNES;Carne de cerdo, costilla;Palmira (Valle del Cauca);10000
1/06/2018;CARNES;Carne de cerdo, costilla;Pasto, El Potrerillo;12833
1/06/2018;CARNES;Carne de cerdo, costilla;Pereira, La 41;13125
1/06/2018;CARNES;Carne de cerdo, costilla;Popayán, Plaza de mercado del barrio Bolívar;10027
1/06/2018;CARNES;Carne de cerdo, costilla;Tuluá (Valle del Cauca);11100
1/06/2018;CARNES;Carne de cerdo, costilla;Tunja, Complejo de Servicios del Sur;12000
1/06/2018;CARNES;Carne de cerdo, costilla;Valledupar, Mercado Nuevo;12667
1/06/2018;CARNES;Carne de cerdo, costilla;Villavicencio, CAV;10375
1/06/2018;CARNES;Carne de cerdo en canal;Ibagué, Plaza La 21;7154
1/06/2018;CARNES;Carne de cerdo en canal;Malambo (Atlántico), Carnes y carnes;8500
1/06/2018;CARNES;Carne de cerdo en canal;Pereira, La 41;6700
1/06/2018;CARNES;Carne de cerdo en canal;Popayán, Plaza de mercado del barrio Bolívar;7633
1/06/2018;CARNES;Carne de cerdo, espinazo;Bogotá, D.C., Frigorífico Guadalupe;5833
1/06/2018;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);9367
1/06/2018;CARNES;Carne de cerdo, espinazo;Cali, Santa Helena;6325
1/06/2018;CARNES;Carne de cerdo, espinazo;Cúcuta, Cenabastos;4000
1/06/2018;CARNES;Carne de cerdo, espinazo;Ibagué, Plaza La 21;4000
1/06/2018;CARNES;Carne de cerdo, espinazo;Manizales, Centro Galerías;6500
1/06/2018;CARNES;Carne de cerdo, espinazo;Medellín, Central Mayorista de Antioquia;5775
1/06/2018;CARNES;Carne de cerdo, espinazo;"Medellín, Plaza Minorista ""José María Villa""";6327
1/06/2018;CARNES;Carne de cerdo, espinazo;Montería, Mercado del Sur;9933
1/06/2018;CARNES;Carne de cerdo, espinazo;Neiva, Surabastos;4027
1/06/2018;CARNES;Carne de cerdo, espinazo;Palmira (Valle del Cauca);6094
1/06/2018;CARNES;Carne de cerdo, espinazo;Pasto, El Potrerillo;7492
1/06/2018;CARNES;Carne de cerdo, espinazo;Pereira, La 41;8125
1/06/2018;CARNES;Carne de cerdo, espinazo;Popayán, Plaza de mercado del barrio Bolívar;7000
1/06/2018;CARNES;Carne de cerdo, espinazo;Tuluá (Valle del Cauca);6542
1/06/2018;CARNES;Carne de cerdo, espinazo;Tunja, Complejo de Servicios del Sur;7900
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Barranquilla, Barranquillita;10000
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Cartagena, Bazurto;9400
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Cúcuta, Cenabastos;12000
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Cúcuta, La Nueva Sexta;11542
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Malambo (Atlántico), Carnes y carnes;12020
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Montería, Mercado del Sur;10000
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Sincelejo, Nuevo Mercado;8000
1/06/2018;CARNES;Carne de cerdo, lomo con hueso;Valledupar, Mercado Nuevo;10000
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Barranquilla, Barranquillita;11938
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Bogotá, D.C., Frigorífico Ble Ltda.;13396
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Bogotá, D.C., Frigorífico Guadalupe;12938
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Bogotá, D.C., Paloquemao;13325
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Bogotá, D.C., Plaza Las Flores;12083
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);16167
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Cali, Santa Helena;14381
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Cartagena, Bazurto;12600
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Cúcuta, Cenabastos;12875
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Cúcuta, La Nueva Sexta;12792
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Florencia (Caquetá);14000
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Ibagué, Plaza La 21;13038
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Malambo (Atlántico), Carnes y carnes;14440
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Manizales, Centro Galerías;14667
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Medellín, Central Mayorista de Antioquia;15400
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;"Medellín, Plaza Minorista ""José María Villa""";15203
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Montería, Mercado del Sur;14000
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Neiva, Surabastos;11907
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Palmira (Valle del Cauca);14731
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Pasto, El Potrerillo;14833
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Pereira, La 41;15250
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Popayán, Plaza de mercado del barrio Bolívar;17093
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Sincelejo, Nuevo Mercado;12000
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Tuluá (Valle del Cauca);14567
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Tunja, Complejo de Servicios del Sur;13600
1/06/2018;CARNES;Carne de cerdo, lomo sin hueso;Valledupar, Mercado Nuevo;16000
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Barranquilla, Barranquillita;10563
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Bogotá, D.C., Frigorífico Ble Ltda.;9933
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Bogotá, D.C., Frigorífico Guadalupe;9392
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Bogotá, D.C., Plaza Las Flores;9619
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Cartagena, Bazurto;9400
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Cúcuta, Cenabastos;9875
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Cúcuta, La Nueva Sexta;10250
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Ibagué, Plaza La 21;10538
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Malambo (Atlántico), Carnes y carnes;12000
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Montería, Mercado del Sur;10000
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Sincelejo, Nuevo Mercado;8500
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Valledupar, Mercado Nuevo;11667
1/06/2018;CARNES;Carne de cerdo, pernil con hueso;Villavicencio, CAV;10188
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Bogotá, D.C., Frigorífico Ble Ltda.;10607
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Bogotá, D.C., Frigorífico Guadalupe;10359
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Bogotá, D.C., Plaza Las Flores;10313
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);15000
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Cali, Santa Helena;12663
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Cartagena, Bazurto;12600
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Cúcuta, Cenabastos;11438
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Cúcuta, La Nueva Sexta;11167
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Ibagué, Plaza La 21;11363
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Malambo (Atlántico), Carnes y carnes;13980
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Manizales, Centro Galerías;12333
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Medellín, Central Mayorista de Antioquia;13047
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;"Medellín, Plaza Minorista ""José María Villa""";12997
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Montería, Mercado del Sur;13000
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Palmira (Valle del Cauca);12769
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Pasto, El Potrerillo;14833
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Pereira, La 41;13125
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Popayán, Plaza de mercado del barrio Bolívar;14640
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Sincelejo, Nuevo Mercado;11500
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Tuluá (Valle del Cauca);13033
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Tunja, Complejo de Servicios del Sur;12000
1/06/2018;CARNES;Carne de cerdo, pernil sin hueso;Villavicencio, CAV;11313
1/06/2018;CARNES;Carne de cerdo, tocineta plancha;Manizales, Centro Galerías;11333
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Bogotá, D.C., Frigorífico Ble Ltda.;9746
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Bogotá, D.C., Frigorífico Guadalupe;9921
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Bogotá, D.C., Plaza Las Flores;9504
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Florencia (Caquetá);10000
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Ibagué, Plaza La 21;7238
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Medellín, Central Mayorista de Antioquia;14100
1/06/2018;CARNES;Carne de cerdo, tocino barriga;"Medellín, Plaza Minorista ""José María Villa""";13234
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Neiva, Surabastos;5973
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Palmira (Valle del Cauca);10000
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Pasto, El Potrerillo;6033
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Pereira, La 41;11375
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Popayán, Plaza de mercado del barrio Bolívar;6447
1/06/2018;CARNES;Carne de cerdo, tocino barriga;Tunja, Complejo de Servicios del Sur;7100
1/06/2018;CARNES;Carne de cerdo, tocino papada;Bogotá, D.C., Frigorífico Ble Ltda.;6881
1/06/2018;CARNES;Carne de cerdo, tocino papada;Bogotá, D.C., Frigorífico Guadalupe;6090
1/06/2018;CARNES;Carne de cerdo, tocino papada;Bogotá, D.C., Plaza Las Flores;7335
1/06/2018;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca);7783
1/06/2018;CARNES;Carne de cerdo, tocino papada;Cali, Santa Helena;6725
1/06/2018;CARNES;Carne de cerdo, tocino papada;Cúcuta, Cenabastos;7125
1/06/2018;CARNES;Carne de cerdo, tocino papada;Cúcuta, La Nueva Sexta;7375
1/06/2018;CARNES;Carne de cerdo, tocino papada;Ibagué, Plaza La 21;6663
1/06/2018;CARNES;Carne de cerdo, tocino papada;Manizales, Centro Galerías;8583
1/06/2018;CARNES;Carne de cerdo, tocino papada;Medellín, Central Mayorista de Antioquia;8133
1/06/2018;CARNES;Carne de cerdo, tocino papada;"Medellín, Plaza Minorista ""José María Villa""";9931
1/06/2018;CARNES;Carne de cerdo, tocino papada;Pereira, La 41;9750
1/06/2018;CARNES;Carne de cerdo, tocino papada;Tuluá (Valle del Cauca);7697
1/06/2018;CARNES;Carne de res, bola de brazo;Barranquilla, Barranquillita;15556
1/06/2018;CARNES;Carne de res, bola de brazo;Barranquilla, Granabastos;16067
1/06/2018;CARNES;Carne de res, bola de brazo;Bogotá, D.C., Paloquemao;14475
1/06/2018;CARNES;Carne de res, bola de brazo;Bucaramanga, Frigoríficos;17415
1/06/2018;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);16083
1/06/2018;CARNES;Carne de res, bola de brazo;Cali, Santa Helena;15350
1/06/2018;CARNES;Carne de res, bola de brazo;Cartagena, Bazurto;14375
1/06/2018;CARNES;Carne de res, bola de brazo;Cúcuta, Cenabastos;12583
1/06/2018;CARNES;Carne de res, bola de brazo;Cúcuta, La Nueva Sexta;13000
1/06/2018;CARNES;Carne de res, bola de brazo;Ibagué, Plaza La 21;14594
1/06/2018;CARNES;Carne de res, bola de brazo;Malambo (Atlántico), Carnes y carnes;15020
1/06/2018;CARNES;Carne de res, bola de brazo;Manizales, Centro Galerías;13333
1/06/2018;CARNES;Carne de res, bola de brazo;Medellín, Central Mayorista de Antioquia;18442
1/06/2018;CARNES;Carne de res, bola de brazo;Montería, Frigosinú;12600
1/06/2018;CARNES;Carne de res, bola de brazo;Montería, Mercado del Sur;14000
1/06/2018;CARNES;Carne de res, bola de brazo;Palmira (Valle del Cauca);16225
1/06/2018;CARNES;Carne de res, bola de brazo;Pasto, El Potrerillo;14750
1/06/2018;CARNES;Carne de res, bola de brazo;Pereira, La 41;15000
1/06/2018;CARNES;Carne de res, bola de brazo;Popayán, Plaza de mercado del barrio Bolívar;16267
1/06/2018;CARNES;Carne de res, bola de brazo;Sincelejo, Nuevo Mercado;15000
1/06/2018;CARNES;Carne de res, bola de brazo;Tuluá (Valle del Cauca);16733
1/06/2018;CARNES;Carne de res, bola de brazo;Valledupar, Mercado Nuevo;16167
1/06/2018;CARNES;Carne de res, bola de pierna;Barranquilla, Barranquillita;14438
1/06/2018;CARNES;Carne de res, bola de pierna;Barranquilla, Granabastos;16600
1/06/2018;CARNES;Carne de res, bola de pierna;Bogotá, D.C., Frigorífico Ble Ltda.;14111
1/06/2018;CARNES;Carne de res, bola de pierna;Bogotá, D.C., Frigorífico Guadalupe;14167
1/06/2018;CARNES;Carne de res, bola de pierna;Bogotá, D.C., Paloquemao;15608
1/06/2018;CARNES;Carne de res, bola de pierna;Bucaramanga, Frigoríficos;18544
1/06/2018;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);15617
1/06/2018;CARNES;Carne de res, bola de pierna;Cali, Santa Helena;15550
1/06/2018;CARNES;Carne de res, bola de pierna;Cartagena, Bazurto;14375
1/06/2018;CARNES;Carne de res, bola de pierna;Cúcuta, Cenabastos;12917
1/06/2018;CARNES;Carne de res, bola de pierna;Cúcuta, La Nueva Sexta;13250
1/06/2018;CARNES;Carne de res, bola de pierna;Florencia (Caquetá);15000
1/06/2018;CARNES;Carne de res, bola de pierna;Ibagué, Plaza La 21;14594
1/06/2018;CARNES;Carne de res, bola de pierna;Malambo (Atlántico), Carnes y carnes;17000
1/06/2018;CARNES;Carne de res, bola de pierna;Manizales, Centro Galerías;15000
1/06/2018;CARNES;Carne de res, bola de pierna;Medellín, Central Mayorista de Antioquia;18525
1/06/2018;CARNES;Carne de res, bola de pierna;"Medellín, Plaza Minorista ""José María Villa""";18863
1/06/2018;CARNES;Carne de res, bola de pierna;Montería, Mercado del Sur;14750
1/06/2018;CARNES;Carne de res, bola de pierna;Neiva, Surabastos;14000
1/06/2018;CARNES;Carne de res, bola de pierna;Palmira (Valle del Cauca);16256
1/06/2018;CARNES;Carne de res, bola de pierna;Pasto, El Potrerillo;15000
1/06/2018;CARNES;Carne de res, bola de pierna;Pereira, La 41;16000
1/06/2018;CARNES;Carne de res, bola de pierna;Popayán, Plaza de mercado del barrio Bolívar;16267
1/06/2018;CARNES;Carne de res, bola de pierna;Sincelejo, Nuevo Mercado;15000
1/06/2018;CARNES;Carne de res, bola de pierna;Tuluá (Valle del Cauca);16733
1/06/2018;CARNES;Carne de res, bola de pierna;Valledupar, Mercado Nuevo;16167
1/06/2018;CARNES;Carne de res, bola de pierna;Villavicencio, CAV;14750
1/06/2018;CARNES;Carne de res, bota;Barranquilla, Barranquillita;14356
1/06/2018;CARNES;Carne de res, bota;Barranquilla, Granabastos;16717
1/06/2018;CARNES;Carne de res, bota;Bogotá, D.C., Frigorífico Ble Ltda.;14111
1/06/2018;CARNES;Carne de res, bota;Bogotá, D.C., Frigorífico Guadalupe;14158
1/06/2018;CARNES;Carne de res, bota;Bogotá, D.C., Paloquemao;15608
1/06/2018;CARNES;Carne de res, bota;Bucaramanga, Frigoríficos;16800
1/06/2018;CARNES;Carne de res, bota;Cartagena, Bazurto;14375
1/06/2018;CARNES;Carne de res, bota;Cúcuta, Cenabastos;13083
1/06/2018;CARNES;Carne de res, bota;Ibagué, Plaza La 21;14725
1/06/2018;CARNES;Carne de res, bota;Malambo (Atlántico), Carnes y carnes;17020
1/06/2018;CARNES;Carne de res, bota;Manizales, Centro Galerías;14667
1/06/2018;CARNES;Carne de res, bota;Medellín, Central Mayorista de Antioquia;18525
1/06/2018;CARNES;Carne de res, bota;"Medellín, Plaza Minorista ""José María Villa""";18313
1/06/2018;CARNES;Carne de res, bota;Montería, Frigosinú;13600
1/06/2018;CARNES;Carne de res, bota;Montería, Mercado del Sur;13000
1/06/2018;CARNES;Carne de res, bota;Sincelejo, Nuevo Mercado;15000
1/06/2018;CARNES;Carne de res, bota;Valledupar, Mercado Nuevo;16167
1/06/2018;CARNES;Carne de res, bota;Villavicencio, CAV;14750
1/06/2018;CARNES;Carne de res, cadera;Barranquilla, Barranquillita;15581
1/06/2018;CARNES;Carne de res, cadera;Barranquilla, Granabastos;16617
1/06/2018;CARNES;Carne de res, cadera;Bogotá, D.C., Frigorífico Ble Ltda.;14111
1/06/2018;CARNES;Carne de res, cadera;Bogotá, D.C., Frigorífico Guadalupe;14158
1/06/2018;CARNES;Carne de res, cadera;Bogotá, D.C., Paloquemao;15608
1/06/2018;CARNES;Carne de res, cadera;Bucaramanga, Frigoríficos;19280
1/06/2018;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);16283
1/06/2018;CARNES;Carne de res, cadera;Cali, Santa Helena;14931
1/06/2018;CARNES;Carne de res, cadera;Cartagena, Bazurto;14375
1/06/2018;CARNES;Carne de res, cadera;Cúcuta, Cenabastos;12792
1/06/2018;CARNES;Carne de res, cadera;Ibagué, Plaza La 21;14963
1/06/2018;CARNES;Carne de res, cadera;Malambo (Atlántico), Carnes y carnes;17000
1/06/2018;CARNES;Carne de res, cadera;Manizales, Centro Galerías;15667
1/06/2018;CARNES;Carne de res, cadera;Medellín, Central Mayorista de Antioquia;18525
1/06/2018;CARNES;Carne de res, cadera;"Medellín, Plaza Minorista ""José María Villa""";19400
1/06/2018;CARNES;Carne de res, cadera;Montería, Frigosinú;15500
1/06/2018;CARNES;Carne de res, cadera;Montería, Mercado del Sur;14875
1/06/2018;CARNES;Carne de res, cadera;Palmira (Valle del Cauca);16431
1/06/2018;CARNES;Carne de res, cadera;Pasto, El Potrerillo;15050
1/06/2018;CARNES;Carne de res, cadera;Pereira, La 41;16000
1/06/2018;CARNES;Carne de res, cadera;Popayán, Plaza de mercado del barrio Bolívar;15120
1/06/2018;CARNES;Carne de res, cadera;Sincelejo, Nuevo Mercado;15000
1/06/2018;CARNES;Carne de res, cadera;Tuluá (Valle del Cauca);16650
1/06/2018;CARNES;Carne de res, cadera;Valledupar, Mercado Nuevo;16167
