Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Cali, Santa Elena;15395
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Cali, Silo‚;15700
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;C£cuta, Cenabastos;15000
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Florencia (Caquet );10240
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Ibagu‚, Plaza La 21;12707
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Manizales, Centro Galer¡as;12933
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Medell¡n, Central Mayorista de Antioquia;17733
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Monter¡a, Mercado del Sur;15700
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Palmira (Valle del Cauca);15825
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Tulu  (Valle del Cauca);14803
1/03/2022;LACTEOS Y HUEVOS;Queso campesino;Villavicencio, CAV;12530
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Cali, Galer¡a Alameda;15900
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Cali, La Floresta;15792
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Cali, Santa Elena;15975
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Cali, Silo‚;16033
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Palmira (Valle del Cauca);17700
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Popay n, Plaza de mercado del barrio Bol¡var;12967
1/03/2022;LACTEOS Y HUEVOS;Queso Caquet ;Tulu  (Valle del Cauca);15370
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Armenia, Mercar;14917
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Barranquilla, Barranquillita;17000
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Barranquilla, Granabastos;16908
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Corabastos;16852
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Paloquemao;17230
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Plaza Espa¤a;16717
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Plaza Las Flores;17060
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Bucaramanga, Mercados del centro;17400
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Buenaventura (Valle del Cauca);23133
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Cali, Galer¡a Alameda;15900
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Cali, La Floresta;15792
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Cali, Santa Elena;15975
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Cali, Silo‚;16200
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Cartagena, Bazurto;16033
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Cartago (Valle del Cauca);15990
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;C£cuta, Cenabastos;18538
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Manizales, Centro Galer¡as;15420
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Medell¡n, Central Mayorista de Antioquia;21980
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";16500
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Monter¡a, Mercado del Sur;18250
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Santa Marta (Magdalena);17760
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Sincelejo, Nuevo Mercado;16200
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Valledupar, Mercado Nuevo;18167
1/03/2022;LACTEOS Y HUEVOS;Queso coste¤o;Villavicencio, CAV;16850
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Armenia, Mercar;13127
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Bogot , D.C., Corabastos;11587
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Bogot , D.C., Paloquemao;12465
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Bogot , D.C., Plaza Las Flores;10733
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Bucaramanga, Mercados del centro;14000
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);15667
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Cali, Galer¡a Alameda;11400
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Cali, La Floresta;11750
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Cali, Santa Elena;11250
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Cali, Silo‚;11733
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Cartago (Valle del Cauca);11360
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;C£cuta, Cenabastos;14000
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Medell¡n, Central Mayorista de Antioquia;18933
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";11750
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Palmira (Valle del Cauca);13275
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Popay n, Plaza de mercado del barrio Bol¡var;11260
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Tulu  (Valle del Cauca);11657
1/03/2022;LACTEOS Y HUEVOS;Queso cuajada;Villavicencio, CAV;15305
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Armenia, Mercar;17040
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Corabastos;15302
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Paloquemao;15210
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Plaza Espa¤a;15674
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Plaza Las Flores;15290
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Bucaramanga, Mercados del centro;15533
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);15973
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Cali, Galer¡a Alameda;15733
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Cali, La Floresta;16667
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Cali, Santa Elena;16050
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Cali, Silo‚;16067
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;C£cuta, Cenabastos;16750
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Florencia (Caquet );14960
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Ibagu‚, Plaza La 21;16580
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Medell¡n, Central Mayorista de Antioquia;19173
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Palmira (Valle del Cauca);16550
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Popay n, Plaza de mercado del barrio Bol¡var;12920
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Tulu  (Valle del Cauca);16190
1/03/2022;LACTEOS Y HUEVOS;Queso doble crema;Villavicencio, CAV;16420
1/03/2022;CARNES;Alas de pollo con costillar;Armenia, Mercar;10000
1/03/2022;CARNES;Alas de pollo con costillar;Barranquilla, Barranquillita;6225
1/03/2022;CARNES;Alas de pollo con costillar;Barranquilla, Granabastos;6150
1/03/2022;CARNES;Alas de pollo con costillar;Bogot , D.C., Frigor¡fico Ble Ltda.;7258
1/03/2022;CARNES;Alas de pollo con costillar;Bogot , D.C., Frigor¡fico Guadalupe;6943
1/03/2022;CARNES;Alas de pollo con costillar;Bogot , D.C., Plaza Las Flores;5983
1/03/2022;CARNES;Alas de pollo con costillar;Buenaventura (Valle del Cauca);7813
1/03/2022;CARNES;Alas de pollo con costillar;Cali, Galer¡a Alameda;6893
1/03/2022;CARNES;Alas de pollo con costillar;Cali, Santa Elena;7040
1/03/2022;CARNES;Alas de pollo con costillar;Cartagena, Bazurto;7100
1/03/2022;CARNES;Alas de pollo con costillar;Florencia (Caquet );8210
1/03/2022;CARNES;Alas de pollo con costillar;Ibagu‚, Plaza La 21;7053
1/03/2022;CARNES;Alas de pollo con costillar;Monter¡a, Mercado del Sur;6620
1/03/2022;CARNES;Alas de pollo con costillar;Neiva, Surabastos;6520
1/03/2022;CARNES;Alas de pollo con costillar;Palmira (Valle del Cauca);7445
1/03/2022;CARNES;Alas de pollo con costillar;Sincelejo, Nuevo Mercado;6240
1/03/2022;CARNES;Alas de pollo con costillar;Tulu  (Valle del Cauca);9290
1/03/2022;CARNES;Alas de pollo con costillar;Valledupar, Mercado Nuevo;6140
1/03/2022;CARNES;Alas de pollo con costillar;Villavicencio, CAV;6850
1/03/2022;CARNES;Alas de pollo sin costillar;Arauca (Arauca);7913
1/03/2022;CARNES;Alas de pollo sin costillar;Bogot , D.C., Corabastos;8440
1/03/2022;CARNES;Alas de pollo sin costillar;Bogot , D.C., Frigor¡fico Ble Ltda.;9673
1/03/2022;CARNES;Alas de pollo sin costillar;Bogot , D.C., Frigor¡fico Guadalupe;8543
1/03/2022;CARNES;Alas de pollo sin costillar;Bogot , D.C., Paloquemao;10090
1/03/2022;CARNES;Alas de pollo sin costillar;Bogot , D.C., Plaza Las Flores;7885
1/03/2022;CARNES;Alas de pollo sin costillar;Bucaramanga, Frigor¡ficos;10017
1/03/2022;CARNES;Alas de pollo sin costillar;C£cuta, Cenabastos;8680
1/03/2022;CARNES;Alas de pollo sin costillar;Medell¡n, Central Mayorista de Antioquia;10310
1/03/2022;CARNES;Alas de pollo sin costillar;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";9500
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Barranquilla, Barranquillita;15000
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Bogot , D.C., Frigor¡fico Ble Ltda.;13144
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Bogot , D.C., Frigor¡fico Guadalupe;13610
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Bogot , D.C., Paloquemao;13585
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Bogot , D.C., Plaza Las Flores;13975
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Cartagena, Bazurto;13900
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;C£cuta, Cenabastos;13967
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Malambo (Atl ntico), Carnes y carnes;17620
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Monter¡a, Mercado del Sur;14250
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Sincelejo, Nuevo Mercado;13250
1/03/2022;CARNES;Carne de cerdo, brazo con hueso;Valledupar, Mercado Nuevo;15000
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Barranquilla, Barranquillita;15750
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Bogot , D.C., Frigor¡fico Ble Ltda.;13825
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Bogot , D.C., Frigor¡fico Guadalupe;14638
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Bogot , D.C., Paloquemao;14873
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Bogot , D.C., Plaza Las Flores;14745
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);20467
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Cali, Santa Elena;16540
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Cartagena, Bazurto;20650
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Ibagu‚, Plaza La 21;14230
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Malambo (Atl ntico), Carnes y carnes;18040
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Medell¡n, Central Mayorista de Antioquia;16150
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Monter¡a, Mercado del Sur;17450
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Palmira (Valle del Cauca);16765
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Pasto, El Potrerillo;18750
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Pereira, La 41;17200
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Popay n, Plaza de mercado del barrio Bol¡var;20667
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Sincelejo, Nuevo Mercado;16000
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Tulu  (Valle del Cauca);17892
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Valledupar, Mercado Nuevo;18667
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Villavicencio, CAV;15640
1/03/2022;CARNES;Carne de cerdo, brazo sin hueso;Yopal (Casanare);17500
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Bogot , D.C., Frigor¡fico Ble Ltda.;14688
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Bogot , D.C., Frigor¡fico Guadalupe;14858
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Bogot , D.C., Paloquemao;15338
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Bogot , D.C., Plaza Las Flores;15440
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;C£cuta, Cenabastos;16400
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;C£cuta, La Nueva Sexta;16533
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Ibagu‚, Plaza La 21;14225
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Villavicencio, CAV;15940
1/03/2022;CARNES;Carne de cerdo, cabeza de lomo;Yopal (Casanare);17500
1/03/2022;CARNES;Carne de cerdo, costilla;Barranquilla, Barranquillita;14525
1/03/2022;CARNES;Carne de cerdo, costilla;Bogot , D.C., Frigor¡fico Ble Ltda.;15488
1/03/2022;CARNES;Carne de cerdo, costilla;Bogot , D.C., Frigor¡fico Guadalupe;15677
1/03/2022;CARNES;Carne de cerdo, costilla;Bogot , D.C., Paloquemao;15692
1/03/2022;CARNES;Carne de cerdo, costilla;Bogot , D.C., Plaza Las Flores;16300
1/03/2022;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);19600
1/03/2022;CARNES;Carne de cerdo, costilla;Cali, Santa Elena;16490
1/03/2022;CARNES;Carne de cerdo, costilla;Cartagena, Bazurto;17220
1/03/2022;CARNES;Carne de cerdo, costilla;C£cuta, Cenabastos;16833
1/03/2022;CARNES;Carne de cerdo, costilla;C£cuta, La Nueva Sexta;17933
1/03/2022;CARNES;Carne de cerdo, costilla;Florencia (Caquet );19500
1/03/2022;CARNES;Carne de cerdo, costilla;Ibagu‚, Plaza La 21;15660
1/03/2022;CARNES;Carne de cerdo, costilla;Malambo (Atl ntico), Carnes y carnes;18720
1/03/2022;CARNES;Carne de cerdo, costilla;Manizales, Centro Galer¡as;17500
1/03/2022;CARNES;Carne de cerdo, costilla;Medell¡n, Central Mayorista de Antioquia;19008
1/03/2022;CARNES;Carne de cerdo, costilla;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";17725
1/03/2022;CARNES;Carne de cerdo, costilla;Monter¡a, Mercado del Sur;14500
1/03/2022;CARNES;Carne de cerdo, costilla;Palmira (Valle del Cauca);16475
1/03/2022;CARNES;Carne de cerdo, costilla;Pasto, El Potrerillo;19250
1/03/2022;CARNES;Carne de cerdo, costilla;Pereira, La 41;18267
1/03/2022;CARNES;Carne de cerdo, costilla;Popay n, Plaza de mercado del barrio Bol¡var;17000
1/03/2022;CARNES;Carne de cerdo, costilla;Tulu  (Valle del Cauca);17728
1/03/2022;CARNES;Carne de cerdo, costilla;Tunja, Complejo de Servicios del Sur;19500
1/03/2022;CARNES;Carne de cerdo, costilla;Valledupar, Mercado Nuevo;16000
1/03/2022;CARNES;Carne de cerdo, costilla;Villavicencio, CAV;15830
1/03/2022;CARNES;Carne de cerdo, costilla;Yopal (Casanare);17500
1/03/2022;CARNES;Carne de cerdo en canal;Bogot , D.C., Frigor¡fico Guadalupe;10955
1/03/2022;CARNES;Carne de cerdo en canal;Ibagu‚, Plaza La 21;9931
1/03/2022;CARNES;Carne de cerdo en canal;Malambo (Atl ntico), Carnes y carnes;11000
1/03/2022;CARNES;Carne de cerdo en canal;Pereira, La 41;10480
1/03/2022;CARNES;Carne de cerdo en canal;Popay n, Plaza de mercado del barrio Bol¡var;13550
1/03/2022;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);13627
1/03/2022;CARNES;Carne de cerdo, espinazo;Cali, Santa Elena;8525
1/03/2022;CARNES;Carne de cerdo, espinazo;C£cuta, Cenabastos;5000
1/03/2022;CARNES;Carne de cerdo, espinazo;Manizales, Centro Galer¡as;10667
1/03/2022;CARNES;Carne de cerdo, espinazo;Medell¡n, Central Mayorista de Antioquia;8000
1/03/2022;CARNES;Carne de cerdo, espinazo;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";7900
1/03/2022;CARNES;Carne de cerdo, espinazo;Monter¡a, Mercado del Sur;14500
1/03/2022;CARNES;Carne de cerdo, espinazo;Neiva, Surabastos;4550
1/03/2022;CARNES;Carne de cerdo, espinazo;Palmira (Valle del Cauca);11725
1/03/2022;CARNES;Carne de cerdo, espinazo;Pasto, El Potrerillo;12250
1/03/2022;CARNES;Carne de cerdo, espinazo;Pereira, La 41;11600
1/03/2022;CARNES;Carne de cerdo, espinazo;Popay n, Plaza de mercado del barrio Bol¡var;9983
1/03/2022;CARNES;Carne de cerdo, espinazo;Tulu  (Valle del Cauca);10190
1/03/2022;CARNES;Carne de cerdo, espinazo;Tunja, Complejo de Servicios del Sur;13083
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;Barranquilla, Barranquillita;15000
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;Cartagena, Bazurto;14900
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;C£cuta, Cenabastos;17067
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;C£cuta, La Nueva Sexta;17133
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;Malambo (Atl ntico), Carnes y carnes;17620
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;Monter¡a, Mercado del Sur;14500
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;Sincelejo, Nuevo Mercado;13250
1/03/2022;CARNES;Carne de cerdo, lomo con hueso;Valledupar, Mercado Nuevo;14333
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Barranquilla, Barranquillita;19333
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Bogot , D.C., Frigor¡fico Ble Ltda.;17381
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Bogot , D.C., Frigor¡fico Guadalupe;17268
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Bogot , D.C., Paloquemao;17615
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Bogot , D.C., Plaza Las Flores;17340
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);21733
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Cali, Santa Elena;19070
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Cartagena, Bazurto;22750
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;C£cuta, Cenabastos;17483
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;C£cuta, La Nueva Sexta;18533
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Florencia (Caquet );20600
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Ibagu‚, Plaza La 21;17200
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Malambo (Atl ntico), Carnes y carnes;21380
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Manizales, Centro Galer¡as;18567
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Medell¡n, Central Mayorista de Antioquia;19905
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";18295
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Monter¡a, Mercado del Sur;21350
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Neiva, Surabastos;14500
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Palmira (Valle del Cauca);19865
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Pasto, El Potrerillo;21000
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Pereira, La 41;18667
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Popay n, Plaza de mercado del barrio Bol¡var;26417
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Sincelejo, Nuevo Mercado;17000
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Tulu  (Valle del Cauca);22048
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Tunja, Complejo de Servicios del Sur;19417
1/03/2022;CARNES;Carne de cerdo, lomo sin hueso;Valledupar, Mercado Nuevo;20667
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Barranquilla, Barranquillita;14517
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Bogot , D.C., Frigor¡fico Ble Ltda.;13981
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Bogot , D.C., Frigor¡fico Guadalupe;14602
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Bogot , D.C., Plaza Las Flores;14075
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Cartagena, Bazurto;15600
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;C£cuta, Cenabastos;14567
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;C£cuta, La Nueva Sexta;14667
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Ibagu‚, Plaza La 21;15190
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Malambo (Atl ntico), Carnes y carnes;17620
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Monter¡a, Mercado del Sur;14250
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Sincelejo, Nuevo Mercado;13250
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Valledupar, Mercado Nuevo;15667
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Villavicencio, CAV;15235
1/03/2022;CARNES;Carne de cerdo, pernil con hueso;Yopal (Casanare);17500
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Bogot , D.C., Frigor¡fico Ble Ltda.;14625
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Bogot , D.C., Frigor¡fico Guadalupe;15387
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Bogot , D.C., Plaza Las Flores;15080
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);20267
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Cali, Santa Elena;17910
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;C£cuta, Cenabastos;16033
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;C£cuta, La Nueva Sexta;16933
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Malambo (Atl ntico), Carnes y carnes;20360
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Manizales, Centro Galer¡as;17367
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Medell¡n, Central Mayorista de Antioquia;18085
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";16525
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Monter¡a, Mercado del Sur;18000
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Palmira (Valle del Cauca);17825
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Pasto, El Potrerillo;19750
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Pereira, La 41;17267
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Popay n, Plaza de mercado del barrio Bol¡var;20917
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Sincelejo, Nuevo Mercado;16000
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Tulu  (Valle del Cauca);19042
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Tunja, Complejo de Servicios del Sur;18583
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Villavicencio, CAV;15925
1/03/2022;CARNES;Carne de cerdo, pernil sin hueso;Yopal (Casanare);17500
1/03/2022;CARNES;Carne de cerdo, tocineta plancha;Manizales, Centro Galer¡as;16667
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Bogot , D.C., Frigor¡fico Ble Ltda.;16200
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Bogot , D.C., Frigor¡fico Guadalupe;15368
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Bogot , D.C., Plaza Las Flores;14680
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Florencia (Caquet );16400
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Ibagu‚, Plaza La 21;10520
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Medell¡n, Central Mayorista de Antioquia;20625
1/03/2022;CARNES;Carne de cerdo, tocino barriga;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";18000
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Neiva, Surabastos;10360
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Palmira (Valle del Cauca);16100
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Pereira, La 41;18000
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Popay n, Plaza de mercado del barrio Bol¡var;8833
1/03/2022;CARNES;Carne de cerdo, tocino barriga;Tunja, Complejo de Servicios del Sur;13417
1/03/2022;CARNES;Carne de cerdo, tocino papada;Bogot , D.C., Frigor¡fico Ble Ltda.;10810
1/03/2022;CARNES;Carne de cerdo, tocino papada;Bogot , D.C., Frigor¡fico Guadalupe;11403
1/03/2022;CARNES;Carne de cerdo, tocino papada;Bogot , D.C., Plaza Las Flores;12235
1/03/2022;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca);12400
1/03/2022;CARNES;Carne de cerdo, tocino papada;Cali, Santa Elena;12220
1/03/2022;CARNES;Carne de cerdo, tocino papada;C£cuta, Cenabastos;13833
1/03/2022;CARNES;Carne de cerdo, tocino papada;C£cuta, La Nueva Sexta;13600
1/03/2022;CARNES;Carne de cerdo, tocino papada;Ibagu‚, Plaza La 21;10405
1/03/2022;CARNES;Carne de cerdo, tocino papada;Manizales, Centro Galer¡as;13333
1/03/2022;CARNES;Carne de cerdo, tocino papada;Medell¡n, Central Mayorista de Antioquia;13030
1/03/2022;CARNES;Carne de cerdo, tocino papada;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";13900
1/03/2022;CARNES;Carne de cerdo, tocino papada;Pereira, La 41;14733
